664932	  442.9	  522.5	  866.0	  446.3	  508.8	  929.0	.....
664936	  442.9	  522.3	  866.0	  446.7	  508.6	  928.0	.....
664940	  442.9	  522.0	  868.0	  447.1	  508.3	  929.0	.....
664944	  442.9	  521.8	  868.0	  447.2	  508.1	  930.0	.....
664948	  442.8	  521.5	  868.0	  447.3	  507.9	  937.0	.....
664952	  443.0	  521.6	  869.0	  446.7	  508.8	  941.0	.....
664956	  442.9	  521.6	  870.0	  446.6	  508.9	  942.0	.....
664960	  442.8	  521.7	  870.0	  446.8	  508.9	  940.0	.....
664964	  442.9	  521.9	  870.0	  446.7	  510.1	  939.0	.....
664968	  443.0	  522.2	  870.0	  446.4	  510.7	  934.0	.....
664972	  442.6	  521.7	  871.0	  446.7	  510.2	  925.0	.....
664976	  442.8	  521.6	  872.0	  446.9	  509.8	  925.0	.....
664980	  442.9	  521.7	  874.0	  447.0	  509.6	  925.0	.....
664984	  442.7	  521.8	  874.0	  447.0	  509.1	  934.0	.....
664988	  442.8	  522.0	  874.0	  446.8	  509.3	  943.0	.....
664992	  442.9	  522.2	  875.0	  446.9	  508.8	  945.0	.....
664996	  442.9	  522.2	  875.0	  446.9	  509.8	  944.0	.....
665000	  443.0	  522.4	  877.0	  446.7	  509.6	  945.0	.....
665004	  443.1	  522.4	  877.0	  446.4	  509.7	  946.0	.....
665008	  442.8	  522.3	  877.0	  446.5	  509.4	  945.0	.....
665012	  442.6	  522.0	  877.0	  446.5	  509.0	  946.0	.....
665016	  442.4	  521.8	  878.0	  446.6	  508.8	  947.0	.....
665020	  442.6	  521.8	  879.0	  446.8	  509.4	  942.0	.....
665024	  442.5	  522.2	  879.0	  446.9	  509.1	  941.0	.....
665028	  442.6	  522.3	  880.0	  446.8	  509.3	  941.0	.....
665032	  442.5	  522.1	  879.0	  447.2	  509.1	  934.0	.....
665036	  442.4	  522.2	  880.0	  446.9	  509.1	  936.0	.....
665040	  442.6	  522.1	  880.0	  447.0	  508.9	  938.0	.....
665044	  442.5	  522.0	  881.0	  447.1	  508.9	  944.0	.....
665048	  442.7	  521.9	  881.0	  447.1	  508.9	  954.0	.....
665052	  442.6	  522.0	  882.0	  447.1	  509.4	  957.0	.....
665056	  442.7	  521.9	  885.0	  447.2	  509.1	  957.0	.....
665060	  442.4	  521.5	  885.0	  447.1	  508.6	  955.0	.....
665064	  442.3	  521.4	  885.0	  447.1	  508.5	  957.0	.....
665068	  442.3	  521.5	  885.0	  446.9	  508.6	  958.0	.....
665072	  442.1	  521.3	  887.0	  446.9	  508.2	  959.0	.....
665076	  442.2	  521.5	  888.0	  446.8	  507.9	  961.0	.....
665080	  442.3	  521.7	  889.0	  446.7	  508.5	  961.0	.....
665084	  442.3	  521.6	  890.0	  446.9	  508.4	  961.0	.....
665088	  442.9	  522.3	  890.0	  446.5	  509.2	  962.0	.....
665092	  443.0	  522.8	  890.0	  446.2	  510.5	  962.0	.....
665096	  443.0	  522.7	  890.0	  446.0	  510.1	  964.0	.....
665100	  443.1	  523.1	  890.0	  445.9	  509.7	  966.0	.....
665104	  442.8	  523.2	  890.0	  445.9	  509.5	  967.0	.....
665108	  442.6	  522.7	  890.0	  446.2	  508.9	  967.0	.....
665112	  442.0	  522.3	  891.0	  446.1	  508.5	  969.0	.....
665116	  442.0	  522.0	  893.0	  446.1	  509.0	  969.0	.....
665120	  441.8	  521.7	  893.0	  446.4	  508.4	  969.0	.....
665124	  442.1	  521.9	  893.0	  446.3	  508.7	  970.0	.....
665128	  442.1	  522.1	  893.0	  446.3	  509.7	  970.0	.....
665132	  442.1	  522.1	  894.0	  446.1	  510.1	  970.0	.....
665136	  442.2	  522.4	  893.0	  445.9	  510.1	  964.0	.....
665140	  441.8	  522.1	  894.0	  445.9	  510.5	  962.0	.....
665144	  441.5	  521.7	  895.0	  445.9	  510.0	  968.0	.....
665148	  441.4	  522.0	  895.0	  445.6	  510.4	  974.0	.....
665152	  441.6	  521.8	  896.0	  445.7	  509.9	  975.0	.....
665156	  441.5	  521.9	  899.0	  445.3	  509.6	  972.0	.....
665160	  441.4	  521.8	  899.0	  445.3	  510.5	  970.0	.....
665164	  441.3	  522.0	  898.0	  445.3	  511.5	  968.0	.....
665168	  441.3	  522.2	  898.0	  445.2	  511.7	  967.0	.....
665172	  441.4	  522.2	  898.0	  445.3	  510.9	  969.0	.....
665176	  441.6	  522.2	  900.0	  445.5	  510.9	  971.0	.....
665180	  441.6	  522.2	  900.0	  445.5	  510.4	  976.0	.....
665184	  441.6	  522.5	  900.0	  445.3	  510.2	  980.0	.....
665188	  441.5	  522.5	  901.0	  445.3	  510.1	  979.0	.....
665192	  441.5	  522.5	  902.0	  445.2	  509.7	  980.0	.....
665196	  441.5	  522.8	  901.0	  445.2	  509.2	  981.0	.....
665200	  441.4	  523.0	  901.0	  445.3	  509.3	  982.0	.....
665204	  441.7	  523.1	  899.0	  445.6	  509.7	  983.0	.....
665208	  441.8	  523.5	  898.0	  445.2	  509.4	  983.0	.....
665212	  441.7	  523.6	  898.0	  445.2	  510.2	  980.0	.....
665216	  442.0	  523.7	  899.0	  445.0	  510.5	  980.0	.....
665220	  442.2	  523.8	  901.0	  444.9	  510.6	  980.0	.....
665224	  442.0	  523.7	  903.0	  445.0	  511.3	  975.0	.....
665228	  442.2	  523.6	  903.0	  445.0	  511.7	  970.0	.....
665232	  442.3	  523.8	  899.0	  445.0	  511.9	  971.0	.....
665236	  442.5	  524.1	  899.0	  445.1	  512.1	  968.0	.....
665240	  442.7	  524.2	  899.0	  445.2	  511.6	  973.0	.....
665244	  442.7	  524.1	  899.0	  445.2	  511.1	  977.0	.....
665248	  442.6	  524.0	  899.0	  445.2	  510.6	  982.0	.....
665252	  442.5	  523.9	  900.0	  444.9	  511.2	  982.0	.....
665256	  442.4	  523.7	  900.0	  444.8	  511.5	  975.0	.....
665260	  442.0	  523.0	  902.0	  444.7	  510.7	  974.0	.....
665264	  442.0	  522.7	  902.0	  444.7	  510.6	  972.0	.....
665268	  442.3	  522.7	  903.0	  444.6	  510.8	  973.0	.....
665272	  442.7	  523.6	  904.0	  444.8	  511.7	  973.0	.....
665276	  442.7	  523.6	  906.0	  444.8	  511.4	  975.0	.....
665280	  442.8	  523.5	  906.0	  444.8	  511.0	  978.0	.....
665284	  442.5	  523.4	  906.0	  444.9	  510.7	  978.0	.....
665288	  442.2	  522.8	  907.0	  444.9	  510.5	  980.0	.....
665292	  442.7	  523.3	  906.0	  444.8	  510.5	  981.0	.....
665296	  442.6	  523.4	  906.0	  444.8	  511.0	  982.0	.....
665300	  442.6	  523.4	  906.0	  444.8	  510.6	  981.0	.....
665304	  442.5	  523.4	  908.0	  444.5	  510.5	  981.0	.....
665308	  442.5	  523.8	  910.0	  444.5	  511.2	  981.0	.....
665312	  442.4	  523.6	  910.0	  444.4	  511.2	  981.0	.....
665316	  442.5	  523.2	  910.0	  444.5	  511.1	  981.0	.....
665320	  442.1	  523.0	  910.0	  444.3	  510.6	  986.0	.....
665324	  442.1	  523.1	  908.0	  444.3	  510.7	  984.0	.....
665328	  442.3	  523.0	  908.0	  444.3	  510.7	  982.0	.....
665332	  442.3	  523.2	  908.0	  444.5	  511.5	  978.0	.....
665336	  442.3	  523.4	  908.0	  444.3	  512.1	  975.0	.....
665340	  442.3	  523.5	  907.0	  444.2	  512.3	  973.0	.....
665344	  442.3	  523.5	  907.0	  444.2	  512.3	  974.0	.....
665348	  442.3	  524.0	  907.0	  443.9	  512.3	  975.0	.....
665352	  442.2	  524.2	  907.0	  443.6	  512.3	  978.0	.....
665356	  442.0	  523.6	  910.0	  443.7	  511.8	  982.0	.....
665360	  441.9	  523.6	  912.0	  443.8	  511.7	  982.0	.....
665364	  442.1	  523.1	  912.0	  443.8	  511.7	  983.0	.....
665368	  441.8	  523.3	  912.0	  443.8	  511.3	  983.0	.....
665372	  441.8	  522.8	  913.0	  443.8	  511.3	  986.0	.....
665376	  441.9	  522.8	  914.0	  443.7	  510.3	  988.0	.....
665380	  441.6	  522.6	  914.0	  443.7	  510.3	  990.0	.....
665384	  441.9	  522.9	  914.0	  443.8	  510.9	  992.0	.....
665388	  442.1	  522.1	  916.0	  443.8	  510.7	  993.0	.....
665392	  442.9	  521.8	  919.0	  443.9	  510.9	  993.0	.....
665396	  444.6	  520.5	  920.0	  444.3	  511.0	  993.0	.....
665400	  445.7	  508.5	  922.0	  450.4	  500.2	  992.0	.....
665404	  452.5	  489.6	  922.0	  458.6	  476.5	  991.0	.....
665408	  457.5	  463.6	  923.0	  468.9	  446.7	  976.0	.....
665412	  463.5	  439.3	  923.0	  476.9	  426.2	  953.0	.....
665416	  468.0	  422.1	  923.0	  481.9	  403.3	  943.0	.....
665420	  473.1	  411.5	  917.0	  483.8	  394.8	  937.0	.....
665424	  473.5	  392.5	  917.0	  484.4	  375.9	  923.0	.....
665428	  474.0	  375.2	  913.0	  483.9	  365.7	  903.0	.....
665432	  473.9	  361.0	  912.0	  482.7	  349.6	  879.0	.....
665436	  472.8	  346.2	  912.0	  481.5	  332.0	  873.0	.....
665440	  469.4	  328.3	  906.0	  481.6	  318.6	  872.0	.....
665444	  468.4	  313.1	  901.0	  481.1	  300.5	  872.0	.....
665448	  468.2	  300.5	  900.0	  481.0	  292.1	  864.0	.....
665452	  468.9	  291.8	  899.0	  479.7	  275.5	  864.0	.....
665456	  469.2	  288.6	  896.0	  479.8	  276.4	  864.0	.....
665460	  469.6	  287.9	  895.0	  479.2	  278.0	  852.0	.....
665464	  469.8	  290.2	  896.0	  478.8	  281.7	  850.0	.....
665468	  470.8	  293.0	  894.0	  478.5	  283.4	  848.0	.....
665472	  471.2	  294.6	  893.0	  478.3	  284.1	  848.0	.....
665476	  471.5	  294.9	  892.0	  478.3	  283.8	  847.0	.....
665480	  471.7	  295.0	  891.0	  478.0	  283.5	  847.0	.....
665484	  471.9	  294.9	  891.0	  478.8	  283.7	  847.0	.....
665488	  471.9	  294.7	  893.0	  478.8	  282.6	  846.0	.....
665492	  472.0	  294.7	  894.0	  478.5	  281.8	  846.0	.....
665496	  472.0	  294.3	  893.0	  478.8	  281.9	  846.0	.....
665500	  472.0	  294.3	  894.0	  478.4	  282.0	  846.0	.....
665504	  472.5	  292.2	  895.0	  478.4	  282.4	  845.0	.....
665508	  473.0	  292.5	  895.0	  478.5	  283.8	  844.0	.....
665512	  472.8	  292.3	  897.0	  478.4	  283.0	  848.0	.....
665516	  472.8	  292.3	  899.0	  478.5	  282.8	  852.0	.....
665520	  472.9	  292.1	  899.0	  478.6	  282.8	  861.0	.....
665524	  472.7	  291.5	  900.0	  478.6	  282.1	  864.0	.....
665528	  473.0	  291.7	  901.0	  478.3	  282.5	  864.0	.....
665532	  473.2	  292.1	  901.0	  478.2	  283.1	  860.0	.....
665536	  473.4	  292.3	  902.0	  478.2	  283.1	  857.0	.....
665540	  473.5	  292.2	  903.0	  478.3	  283.9	  857.0	.....
665544	  473.6	  292.0	  904.0	  478.5	  283.8	  857.0	.....
665548	  473.6	  291.5	  908.0	  478.7	  283.6	  866.0	.....
665552	  473.6	  291.0	  908.0	  479.3	  283.0	  871.0	.....
665556	  473.5	  291.4	  911.0	  478.8	  283.4	  877.0	.....
